distance,name,price,rating,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,req_cat
758,Flava Cuisine,,,40.89108,-73.850741,40.89108,-73.850741,13065
759,African Last Stop,,,40.878847,-73.843117,,,13065
763,EazyLife Restaurant & Lounge,,,40.878792,-73.843156,40.878792,-73.843156,13065
775,House Of Flava’,,,40.891181,-73.851007,40.891181,-73.851007,13065
783,Boston Pizza,,,40.877817,-73.845354,40.877817,-73.845354,13065
256,Bagel Boy,1.0,8.9,40.627744,-74.02948,40.627744,-74.02948,13065
168,Ayat,2.0,8.0,40.624255,-74.030996,40.624255,-74.030996,13065
335,The Kettle Black,2.0,8.3,40.622949,-74.031466,40.622949,-74.031466,13065
662,Little Cupcake Bakeshop,2.0,8.9,40.619842,-74.032779,40.619842,-74.032779,13065
373,Karam Restaurant,2.0,8.2,40.623152,-74.027989,40.623152,-74.027989,13065
591,Tanoreen,3.0,8.6,40.630861,-74.027819,40.630861,-74.027819,13065
496,Chadwick's,3.0,8.2,40.621696,-74.031982,40.621696,-74.031982,13065
738,Paneantico Bakery Cafe,2.0,8.6,40.619572,-74.032812,40.619572,-74.032812,13065
809,Vesuvio Restaurant & Pizzeria,2.0,8.6,40.63255,-74.027146,40.63255,-74.027146,13065
544,Istanbul Bay,2.0,8.0,40.625836,-74.024437,40.625836,-74.024437,13065
816,Gino's Restaurant & Pizzeria,2.0,8.5,40.630088,-74.022603,40.630088,-74.022603,13065
712,Mejlander & Mulgannon,1.0,8.3,40.628304,-74.022837,40.628304,-74.022837,13065
107,Caffe Cafe,1.0,7.4,40.624867,-74.03028,40.624867,-74.03028,13065
630,E Noodle,1.0,7.9,40.620828,-74.026328,40.620828,-74.026328,13065
475,H & L Bagels,1.0,7.7,40.621751,-74.031941,40.621751,-74.031941,13065
785,Taj Mahal Indian Restaurant,2.0,8.0,40.63255,-74.027146,40.63255,-74.027146,13065
526,Arirang Hibachi Steakhouse,3.0,7.6,40.621179,-74.029217,40.621179,-74.029217,13065
865,Blue Agave,2.0,7.9,40.633203,-74.026911,40.633203,-74.026911,13065
948,Fushimi Bay Ridge,3.0,8.0,40.617147,-74.030885,40.617147,-74.030885,13065
568,Skinflints,2.0,7.5,40.6265,-74.024038,,,13065
560,Ruzana,2.0,7.5,40.622126,-74.026119,40.622126,-74.026119,13065
578,Matter,3.0,7.5,40.630682,-74.028465,40.630682,-74.028465,13065
75,Inaka Sushi,2.0,6.9,40.625345,-74.030517,40.625345,-74.030517,13065
640,Sam's Bagels,1.0,7.5,40.627429,-74.023325,40.627429,-74.023325,13065
749,Shangri-La Vegetarian,2.0,7.6,40.631995,-74.027734,40.631995,-74.027734,13065
599,Villabate Alba,1.0,9.1,40.616027,-73.993034,40.616027,-73.993034,13065
461,Hand Pull Noodle and Dumpling House,1.0,8.2,40.614955,-73.99413,,,13065
479,Il Fornaretto Bakery,1.0,8.0,40.614075,-73.999447,40.614075,-73.999447,13065
974,Lioni Italian Heroes,2.0,8.8,40.61565,-74.00491,40.61565,-74.00491,13065
233,Il Colosseo,3.0,7.6,40.612133,-73.997585,40.612133,-73.997585,13065
957,Rimini Pastry Shoppe,1.0,8.1,40.611796,-73.983887,,,13065
740,Lenny's Pizza,1.0,7.7,40.605101,-73.998701,40.605101,-73.998701,13065
482,Ten Zan Japanese Restaurant,2.0,7.4,40.615516,-73.994016,40.615516,-73.994016,13065
853,Em Vietnamese Restaurant,1.0,7.5,40.60833,-74.004707,40.60833,-74.004707,13065
994,Golden Palace,2.0,7.3,40.609947,-74.006644,40.609947,-74.006644,13065
992,Torre's,1.0,6.9,40.612083,-73.983559,40.612083,-73.983559,13065
517,Good View Bakery,1.0,6.6,40.612899,-74.001099,40.612899,-74.001099,13065
850,Samurai Fusion Sushi,2.0,6.4,40.608605,-74.0045,40.608605,-74.0045,13065
985,Burger King,1.0,6.3,40.602087,-73.994664,40.602087,-73.994664,13065
428,Just Desserts,2.0,5.8,40.614755,-73.994247,40.614755,-73.994247,13065
257,Taste of China Restaurant,1.0,,40.608889,-73.99406,40.608889,-73.99406,13065
791,HK Tea and Sushi,2.0,6.1,40.604223,-73.997317,40.604223,-73.997317,13065
943,Papa John's Pizza,1.0,6.2,40.609155,-74.006046,40.609155,-74.006046,13065
415,Stand Up,1.0,,40.614753,-73.994334,40.614753,-73.994334,13065
439,Frateli's Pizzeria,1.0,,40.614808,-73.994293,40.614808,-73.994293,13065
455,Reliable Bakery,1.0,,40.609807,-73.999932,40.609807,-73.999932,13065
577,The Legend Cafe House,,,40.60986,-74.001937,40.60986,-74.001937,13065
580,New Forest Cafe,,,40.614434,-74.000114,40.614434,-74.000114,13065
682,Mama's Noodle House,1.0,,40.616783,-73.992977,40.616783,-73.992977,13065
685,Izakaya Ajimi,,,40.607841,-74.002191,,,13065
521,Tacos El Bronco,1.0,9.1,40.650126,-74.009064,40.650126,-74.009064,13065
477,Yafa Cafe,1.0,8.5,40.649315,-74.009162,40.649315,-74.009162,13065
82,Ricos Tacos,1.0,7.6,40.64448,-74.010583,40.64448,-74.010583,13065
732,Slimak,1.0,9.0,40.651401,-74.007763,40.651401,-74.007763,13065
371,Tacos Matamoros,1.0,8.0,40.647901,-74.007668,40.647901,-74.007668,13065
754,Kai Feng Fu Dumpling House,1.0,8.7,40.64206,-74.002512,40.64206,-74.002512,13065
912,Ba Xuyen,1.0,8.9,40.645375,-73.999505,40.645375,-73.999505,13065
785,Lao Jie Hot Pot,,8.5,40.639463,-74.004893,40.639463,-74.004893,13065
731,Judy's,1.0,8.3,40.650453,-74.004979,40.650453,-74.004979,13065
326,Don Paco Lopez Panadería,1.0,7.6,40.647873,-74.010674,40.647873,-74.010674,13065
774,L'Wren,3.0,8.1,40.650723,-74.004947,40.650723,-74.004947,13065
196,Royal Kings Pizza,1.0,7.3,40.643698,-74.011598,40.643698,-74.011598,13065
725,Yun Nan Flavour Garden,1.0,7.9,40.63996,-74.004434,40.63996,-74.004434,13065
953,Asea Fusion,2.0,8.2,40.64593,-73.998917,40.64593,-73.998917,13065
339,Pollo Campero,1.0,7.2,40.647678,-74.007921,40.647678,-74.007921,13065
691,Super Pollo,2.0,7.6,40.650121,-74.005315,40.650121,-74.005315,13065
957,Thanh Da,1.0,7.7,40.636735,-74.012062,40.636735,-74.012062,13065
917,Restaurant On 58 St,1.0,7.6,40.63704,-74.008763,40.63704,-74.008763,13065
731,Chipotle Mexican Grill,1.0,7.3,40.651308,-74.007236,40.651308,-74.007236,13065
558,George's Restaurant,2.0,7.2,40.641036,-74.014368,40.641036,-74.014368,13065
38,Popeyes Louisiana Kitchen,1.0,6.6,40.645349,-74.010356,40.645349,-74.010356,13065
450,Tulcingo Restaurant,1.0,6.7,40.642079,-74.013669,40.642079,-74.013669,13065
66,Sunset Bagels,1.0,6.1,40.645418,-74.009792,40.645418,-74.009792,13065
1002,Popeyes Louisiana Kitchen,1.0,6.8,40.636249,-74.012087,40.636249,-74.012087,13065
105,Las Conchitas Bakery,1.0,,40.645863,-74.009287,40.645863,-74.009287,13065
76,Karczma Restauran,2.0,8.9,40.729975,-73.955215,40.729975,-73.955215,13065
105,Oxomoco,1.0,9.0,40.729917,-73.955343,40.729917,-73.955343,13065
145,Friducha,1.0,9.1,40.731459,-73.95418,40.731459,-73.95418,13065
92,The Brew Inn,1.0,8.7,40.731025,-73.954251,40.731025,-73.954251,13065
224,Little Tiffin,2.0,9.3,40.732211,-73.954297,40.732211,-73.954297,13065
211,Early,2.0,9.0,40.732142,-73.954862,40.732142,-73.954862,13065
226,God Bless Deli,1.0,8.8,40.728304,-73.953142,40.728304,-73.953142,13065
279,Sama Street,3.0,9.0,40.732855,-73.954409,40.732855,-73.954409,13065
289,Littleneck Outpost,2.0,9.1,40.729377,-73.957374,40.729377,-73.957374,13065
294,Elder Greene,2.0,9.0,40.730829,-73.957561,40.730829,-73.957561,13065
198,Black Rabbit,2.0,8.5,40.730098,-73.95666,40.730098,-73.95666,13065
344,Taqueria Ramirez,1.0,9.2,40.727864,-73.95697,,,13065
325,Paulie Gee's Slice Shop,1.0,9.1,40.728362,-73.95719,,,13065
275,Odd Fox Coffee,1.0,8.8,40.73264,-73.9544,40.73264,-73.9544,13065
304,Brouwerij Lane,2.0,8.9,40.729742,-73.957869,40.729742,-73.957869,13065
110,Citroën,3.0,8.2,40.731069,-73.954646,40.731069,-73.954646,13065
269,Pencil Factory,2.0,8.7,40.729782,-73.957424,,,13065
315,Baker's Dozen,1.0,8.7,40.727667,-73.952768,40.727667,-73.952768,13065
329,Esme,3.0,8.8,40.733112,-73.954899,40.733112,-73.954899,13065
416,Wenwen Greenpoint,,9.2,40.733958,-73.955122,,,13065
343,Kettl,2.0,8.7,40.729707,-73.958192,,,13065
362,Espresso Paloma,1.0,8.8,40.727351,-73.952494,40.727351,-73.952494,13065
419,Bellocq Tea Atelier,2.0,8.9,40.730301,-73.959156,40.730301,-73.959156,13065
403,Edy's Grocer,1.0,8.8,40.72739,-73.951011,40.72739,-73.951011,13065
306,Brooklyn Safehouse,2.0,8.5,40.728949,-73.957271,40.728949,-73.957271,13065
678,L & B Spumoni Gardens,2.0,8.9,40.594639,-73.981354,40.594639,-73.981354,13065
555,Knapp Pizza II,1.0,8.3,40.590385,-73.973396,40.590385,-73.973396,13065
885,New Double Happiness,,8.8,40.596135,-73.983807,40.596135,-73.983807,13065
544,Draft Barn,2.0,7.8,40.590599,-73.971446,40.590599,-73.971446,13065
974,El Gallo Taqueria - Highlawn Ave,1.0,8.2,40.603398,-73.978082,40.603398,-73.978082,13065
576,Cuccio's Bakery,1.0,7.1,40.590281,-73.971259,40.590281,-73.971259,13065
202,Joe's Bar & Grill,2.0,5.7,40.596979,-73.97448,40.596979,-73.97448,13065
256,New York Fried Chicken & Pizza,2.0,,40.593928,-73.975958,,,13065
408,Vinny's Lunchbox,1.0,,40.59662,-73.977818,40.59662,-73.977818,13065
472,El Sancho,1.0,,40.596099,-73.979147,40.596099,-73.979147,13065
477,Papa Nadas,,,40.592627,-73.977902,,,13065
552,United Express,1.0,,40.590424,-73.973963,40.590424,-73.973963,13065
552,I Love DimSum,2.0,,40.596456,-73.979901,40.596456,-73.979901,13065
554,Sushi Avenue X Inc.,2.0,,40.590316,-73.973959,40.590316,-73.973959,13065
559,Famous,2.0,,40.590385,-73.973396,40.590385,-73.973396,13065
545,N & D Pizza,1.0,5.5,40.596384,-73.980551,40.596384,-73.980551,13065
701,The Lights of Baku,2.0,,40.594953,-73.981714,40.594953,-73.981714,13065
882,Doroj Fried Chicken & Pizza,1.0,,40.596135,-73.983807,40.596135,-73.983807,13065
985,Golden Place Chinese Food,1.0,,40.60406,-73.971533,40.60406,-73.971533,13065
988,Taam Mevorach,1.0,,40.598322,-73.962646,40.598322,-73.962646,13065
996,Avocados Mexican Grill,1.0,,40.604147,-73.974279,40.604147,-73.974279,13065
109,Thimiana,,,40.594354,-73.973986,40.594354,-73.973986,13065
199,Al Di La Trattoria,,,40.594419,-73.975555,40.594419,-73.975555,13065
223,The Empanada Sonata,,,40.597085,-73.974571,40.597085,-73.974571,13065
649,Reggis Place Caffe,,,40.598412,-73.97995,,,13065
549,Pak Nashamen Restaurant,2.0,8.9,40.579076,-73.959509,40.579076,-73.959509,13065
205,Beyti Turkish Kebab,2.0,8.0,40.577156,-73.962829,40.577156,-73.962829,13065
518,Toné Café,1.0,8.4,40.581397,-73.963298,40.581397,-73.963298,13065
366,Skovorodka,2.0,8.0,40.577848,-73.961115,40.577848,-73.961115,13065
806,Kashkar Cafe,1.0,8.3,40.577783,-73.955543,40.577783,-73.955543,13065
76,Güllüoğlu Baklava & Cafe,1.0,7.2,40.576797,-73.966166,40.576797,-73.966166,13065
77,Sachiko,2.0,7.2,40.576436,-73.965587,40.576436,-73.965587,13065
352,Tatiana Restaurant,,7.4,40.57558,-73.961376,40.57558,-73.961376,13065
496,Tacos El Rey,3.0,7.4,40.578689,-73.959886,40.578689,-73.959886,13065
134,Umi Japanese Cuisine,2.0,6.9,40.576675,-73.966684,40.576675,-73.966684,13065
200,Oleandr Restaurant,,6.9,40.577151,-73.963003,40.577151,-73.963003,13065
293,Tatiana Cafe,,6.4,40.575542,-73.962767,40.575542,-73.962767,13065
370,Vis-A-Vis Restaurant,2.0,6.4,40.575692,-73.969213,40.575692,-73.969213,13065
107,Gastronome Europe,2.0,,40.577231,-73.964051,40.577231,-73.964051,13065
115,Tokyo Bay Market & Sushi,2.0,,40.577288,-73.963922,40.577288,-73.963922,13065
650,La Brioche,1.0,6.1,40.578326,-73.957348,40.578326,-73.957348,13065
278,Stop One Deli Grill,,,40.57766,-73.962109,40.57766,-73.962109,13065
314,Palace Fried Chicken,2.0,,40.577717,-73.961981,40.577717,-73.961981,13065
326,Efef Cafe Bakery,1.0,,40.577843,-73.961289,40.577843,-73.961289,13065
327,Little Georgia,,,40.577203,-73.961091,40.577203,-73.961091,13065
331,Black Sea Fish & Grill,2.0,,40.576049,-73.968884,,,13065
339,Uzbechka,2.0,,40.577253,-73.961223,40.577253,-73.961223,13065
344,Draft Barn,2.0,,40.575362,-73.961455,40.575362,-73.961455,13065
413,Oriental Chinese Kitch,1.0,,40.580325,-73.967086,40.580325,-73.967086,13065
488,Gyro Express,2.0,,40.578904,-73.959894,40.578904,-73.959894,13065
432,Roll N Roaster,1.0,8.7,40.58413,-73.939684,40.58413,-73.939684,13065
355,OPera Cafe Lounge,3.0,8.3,40.583947,-73.944508,40.583947,-73.944508,13065
202,Chinatown Restaurant,1.0,7.9,40.586501,-73.94565,40.586501,-73.94565,13065
433,Kouros Bay Diner,2.0,8.3,40.589841,-73.939553,40.589841,-73.939553,13065
503,Randazzo's Clam Bar,3.0,8.4,40.583907,-73.948031,40.583907,-73.948031,13065
430,Liman Restaurant,2.0,8.2,40.583608,-73.9411,40.583608,-73.9411,13065
737,Mitoushi,2.0,8.3,40.58563,-73.952015,40.58563,-73.952015,13065
846,Bagel Boy,1.0,8.3,40.587967,-73.953236,40.587967,-73.953236,13065
622,Momo Hibachi Steakhouse & Bar,2.0,7.9,40.583824,-73.949116,40.583824,-73.949116,13065
712,Jimmy's Famous Heroes,1.0,8.1,40.584043,-73.950996,40.584043,-73.950996,13065
604,Masal Cafe,2.0,7.5,40.583764,-73.949332,40.583764,-73.949332,13065
438,Rocca Cafe Lounge,2.0,7.3,40.5835,-73.941096,40.5835,-73.941096,13065
651,Soup N Burger,1.0,7.5,40.5838,-73.949986,40.5838,-73.949986,13065
834,Anatolian Gyro Restaurant,3.0,7.6,40.587379,-73.953083,40.587379,-73.953083,13065
732,Wheeler's Restaurant,2.0,7.5,40.58575,-73.951584,40.58575,-73.951584,13065
815,Cafe Tabu,1.0,7.5,40.593117,-73.947906,40.593117,-73.947906,13065
537,Next Door,2.0,7.1,40.583902,-73.948205,40.583902,-73.948205,13065
882,Ginza Japanese Restaurant,2.0,7.3,40.59296,-73.94998,,,13065
727,Fuel,1.0,7.1,40.585644,-73.951493,40.585644,-73.951493,13065
780,Chikurin,2.0,7.1,40.588047,-73.952238,40.588047,-73.952238,13065
341,Emmons Palace,2.0,6.6,40.583947,-73.944508,40.583947,-73.944508,13065
519,Falada Lounge,3.0,6.6,40.583966,-73.947816,40.583966,-73.947816,13065
333,Applebee's,2.0,6.2,40.583978,-73.943377,40.583978,-73.943377,13065
480,Grand Seaport Buffet,,6.1,40.584099,-73.946864,40.584099,-73.946864,13065
897,Subway,1.0,6.3,40.587413,-73.953824,40.587413,-73.953824,13065
586,Affy's Premium Grill,,8.8,40.610829,-73.962172,40.610829,-73.962172,13065
512,Nagoya Sushi,2.0,8.5,40.610499,-73.954408,40.610499,-73.954408,13065
655,King's Pizza,1.0,8.9,40.608534,-73.957421,,,13065
504,Memo Shishkabab,2.0,8.4,40.610208,-73.955224,40.610208,-73.955224,13065
665,Taci's Beyti Restaurant,2.0,8.5,40.609648,-73.962039,40.609648,-73.962039,13065
426,Benny's Brick Oven Pizza,1.0,7.6,40.618187,-73.956968,40.618187,-73.956968,13065
678,Chipotle Mexican Grill,1.0,7.8,40.608482,-73.959338,40.608482,-73.959338,13065
526,Chikurin Japanese Restaurant,2.0,7.6,40.618841,-73.954685,40.618841,-73.954685,13065
896,Pomegranate,,7.3,40.62058,-73.964117,40.62058,-73.964117,13065
513,Sushi Meshuga,2.0,6.9,40.60991,-73.956301,40.60991,-73.956301,13065
428,Chock Full O'Nuts,1.0,6.3,40.618298,-73.958845,40.618298,-73.958845,13065
423,Ma Sake,2.0,6.2,40.618106,-73.957967,40.618106,-73.957967,13065
486,Oh! Bagel Cafe,1.0,6.2,40.614469,-73.963009,40.614469,-73.963009,13065
544,Vesuvius Pizza,1.0,6.3,40.609883,-73.955298,40.609883,-73.955298,13065
401,Pizza Gyro Grill,1.0,,40.618035,-73.958617,40.618035,-73.958617,13065
420,Koma Sushi,2.0,,40.618094,-73.958453,,,13065
431,Tea for Two Sushi and Noodle Bar,2.0,,40.618238,-73.956395,,,13065
435,Chap A Nosh,3.0,,40.617555,-73.960428,40.617555,-73.960428,13065
458,Kaff Bakery,1.0,,40.618514,-73.956807,40.618514,-73.956807,13065
475,Falafel Tanami,1.0,,40.618376,-73.957934,40.618376,-73.957934,13065
484,Focaccia Pizza,1.0,,40.61769,-73.961435,40.61769,-73.961435,13065
509,Yum Yummy,1.0,,40.609934,-73.957391,40.609934,-73.957391,13065
515,Brooklyn Steak Co.,4.0,,40.61769,-73.961435,40.61769,-73.961435,13065
744,Sunflower Cafe,2.0,5.8,40.608129,-73.960456,40.608129,-73.960456,13065
529,Jus By Julie,1.0,,40.617614,-73.96226,40.617614,-73.96226,13065
695,Picky Eaters Restaurant,2.0,9.4,40.635171,-73.95039,40.635171,-73.95039,13065
727,Cafe Madeline,2.0,8.8,40.641824,-73.963395,,,13065
354,Coffee Mob,2.0,7.8,40.635648,-73.962739,40.635648,-73.962739,13065
688,Milk & Honey Cafe,2.0,8.4,40.634257,-73.966345,40.634257,-73.966345,13065
815,The Castello Plan,2.0,8.6,40.640278,-73.96684,40.640278,-73.96684,13065
725,Cafe Tibet,1.0,8.3,40.641215,-73.964087,40.641215,-73.964087,13065
726,Manchego Koko,3.0,8.1,40.64116,-73.964129,40.64116,-73.964129,13065
746,Catskill Bagel Company,2.0,8.0,40.640873,-73.964771,40.640873,-73.964771,13065
391,Loduca Pizza,1.0,7.5,40.63554,-73.962735,40.63554,-73.962735,13065
780,Purple Yam,2.0,7.9,40.640414,-73.965799,40.640414,-73.965799,13065
975,Fisherman's Cove,1.0,8.1,40.633148,-73.947481,40.633148,-73.947481,13065
833,La Puerta Roja,2.0,7.9,40.639729,-73.967254,40.639729,-73.967254,13065
525,Footprints Cafe Express,2.0,7.5,40.63733,-73.95226,40.63733,-73.95226,13065
880,Lea,2.0,7.9,40.63938,-73.968199,40.63938,-73.968199,13065
757,San Remo Pizzeria & Restaurant,1.0,7.7,40.640758,-73.965028,40.640758,-73.965028,13065
857,Qathra,1.0,7.8,40.639616,-73.967424,40.639616,-73.967424,13065
887,773 Lounge,2.0,7.7,40.638567,-73.968386,40.638567,-73.968386,13065
781,CorTHAIyou,2.0,7.6,40.640401,-73.965815,,,13065
920,George's Restaurant,3.0,7.5,40.638887,-73.968485,40.638887,-73.968485,13065
844,Los Mariachis Mexican Restaurant,2.0,7.3,40.637657,-73.968133,40.637657,-73.968133,13065
240,Westwood,3.0,6.6,40.635374,-73.960898,40.635374,-73.960898,13065
995,Mexico Diner,1.0,7.2,40.638749,-73.969613,40.638749,-73.969613,13065
865,Connecticut Muffin,1.0,7.0,40.639554,-73.967727,40.639554,-73.967727,13065
931,Highbury Pub,1.0,7.0,40.639212,-73.968411,40.639212,-73.968411,13065
484,F1 Lounge,3.0,6.6,40.639678,-73.955095,40.639678,-73.955095,13065
108,Basil,1.0,8.4,40.670254,-73.942276,40.670254,-73.942276,13065
603,Colina Cuervo,2.0,9.0,40.671281,-73.950208,40.671281,-73.950208,13065
626,Brooklyn Pizza Crew,1.0,8.8,40.672677,-73.950436,40.672677,-73.950436,13065
589,Two Saints,2.0,8.6,40.671501,-73.950042,40.671501,-73.950042,13065
601,Trinidad Golden Palace Restaurant,1.0,8.6,40.671813,-73.95049,40.671813,-73.95049,13065
758,Island Pops,1.0,8.6,40.675376,-73.950278,40.675376,-73.950278,13065
836,Cafe Cotton Bean,1.0,8.7,40.676234,-73.950386,,,13065
736,The Ryerson,1.0,8.4,40.674675,-73.950295,40.674675,-73.950295,13065
615,Lula Bagel,1.0,8.2,40.670891,-73.950673,40.670891,-73.950673,13065
846,Uotora,2.0,8.6,40.67629,-73.950357,40.67629,-73.950357,13065
959,Cafe Rue Dix,2.0,8.6,40.673502,-73.953825,40.673502,-73.953825,13065
798,Nostrand Avenue Pub,2.0,8.3,40.675866,-73.950079,40.675866,-73.950079,13065
809,La Ñapa,3.0,8.3,40.675864,-73.950166,40.675864,-73.950166,13065
878,Branch Office,2.0,8.3,40.668775,-73.953207,40.668775,-73.953207,13065
847,Izzy's Brooklyn Smokehouse,2.0,8.1,40.664956,-73.936799,40.664956,-73.936799,13065
903,Royal Bakery,1.0,7.7,40.677271,-73.949958,40.677271,-73.949958,13065
985,Essence Bar & Restaurant,1.0,7.7,40.677437,-73.935661,40.677437,-73.935661,13065
725,Sushi Spot,2.0,7.3,40.664255,-73.942875,40.664255,-73.942875,13065
893,99 Rogers,2.0,7.5,40.674341,-73.95268,40.674341,-73.95268,13065
953,Sweet Brooklyn Bar & Grill,2.0,7.3,40.67781,-73.949979,40.67781,-73.949979,13065
960,Greedi Vegan,2.0,7.2,40.676349,-73.95219,40.676349,-73.95219,13065
651,Bed Stuy Fish Fry,1.0,6.6,40.668312,-73.950399,40.668312,-73.950399,13065
575,Kingston Bake Shop,2.0,6.1,40.665552,-73.942751,40.665552,-73.942751,13065
755,Bunch-O-Bagels,2.0,6.2,40.66609,-73.936711,40.66609,-73.936711,13065
975,Brooklyn Artisan Bakehouse,1.0,6.3,40.662091,-73.94519,40.662091,-73.94519,13065
294,Vivid Cafe,2.0,8.5,40.642054,-73.932745,40.642054,-73.932745,13065
783,Silver Krust,2.0,7.8,40.642425,-73.92692,40.642425,-73.92692,13065
761,Trelawni Place,2.0,7.1,40.637193,-73.929161,40.637193,-73.929161,13065
136,China Express,1.0,,40.641434,-73.93782,40.641434,-73.93782,13065
148,Kennedy Fried Chicken,1.0,,40.641434,-73.93782,40.641434,-73.93782,13065
289,D Garden Caribbean Restaurant,2.0,,40.642093,-73.932711,,,13065
524,BKLYN Prime,2.0,,40.637257,-73.934828,40.637257,-73.934828,13065
621,Round 2 Cafe,3.0,5.6,40.644139,-73.929294,40.644139,-73.929294,13065
614,Boston Jerk City Restaurant,2.0,,40.639635,-73.929284,,,13065
769,JJ's Fritaille,2.0,,40.634867,-73.937569,40.634867,-73.937569,13065
793,Lello's Pizza,1.0,,40.634432,-73.937727,40.634432,-73.937727,13065
849,Chef's Choice Wholesale Meats,4.0,,40.647584,-73.929425,40.647584,-73.929425,13065
50,The Paradise Restaurant Brooklyn,,,40.641466,-73.936601,40.641466,-73.936601,13065
560,2Dogz 2Go,,,40.636728,-73.937056,,,13065
582,Bistro 1804,,,40.643406,-73.942645,40.643406,-73.942645,13065
603,Burger King,,,40.644566,-73.930006,,,13065
667,Checkers at 1349 Utica Ave,,,40.639674,-73.928662,,,13065
769,Island Cz Lounge,,,40.637117,-73.929279,,,13065
993,Poets House Cafe,,,40.649552,-73.930415,40.649552,-73.930415,13065
993,Patty World Bakery,,,40.649552,-73.930415,40.649552,-73.930415,13065
417,Thai Farm Kitchen,2.0,8.6,40.64413,-73.975879,40.64413,-73.975879,13065
57,El Mirador,1.0,7.8,40.642323,-73.980908,40.642323,-73.980908,13065
329,Sawasde Thai Cooking,2.0,8.1,40.645265,-73.979715,40.645265,-73.979715,13065
809,Der Pioneer,1.0,8.8,40.646066,-73.972032,40.646066,-73.972032,13065
748,Hamilton's,2.0,8.5,40.648673,-73.977233,40.648673,-73.977233,13065
680,Batata,2.0,8.3,40.648424,-73.979061,,,13065
907,Werkstatt,2.0,8.9,40.645196,-73.970299,40.645196,-73.970299,13065
190,Hot Bagels,1.0,7.6,40.643246,-73.978677,40.643246,-73.978677,13065
954,Wheated,2.0,8.8,40.646641,-73.97066,40.646641,-73.97066,13065
811,Hinterlands Bar,1.0,8.4,40.646068,-73.971945,40.646068,-73.971945,13065
176,Beverley Pizza & Cafe,1.0,7.4,40.642447,-73.978341,40.642447,-73.978341,13065
262,Ice Cream House,1.0,7.2,40.641083,-73.982951,40.641083,-73.982951,13065
